품종,크기(체중에따른),크기(라벨링),나이,산책시간(시간),체중,적정음수량,성별,중성화여부,색상
믹스견,소,0,1,1,8.5,552.5,M,N,흰색황색
믹스견,소,0,1,1,8.5,552.5,M,N,"흰,갈색"
믹스견,소,0,2,1,8.5,552.5,M,N,갈색
믹스견,소,0,2,1,8.5,552.5,F,N,검정색
믹스견,소,0,2,1,8.5,552.5,M,Y,갈/검
믹스견,소,0,2,1,8.5,552.5,M,N,흰색
믹스견,소,0,2,1,8.5,552.5,M,N,"흑색, 갈색"
믹스견,소,0,2,1,8.5,552.5,M,N,"흑회색, 크림색"
믹스견,소,0,2,1,8.5,552.5,F,N,크림색
믹스견,소,0,3,1,8.5,552.5,F,N,검정/회색
믹스견,소,0,3,1,8.5,552.5,F,U,갈/흰
믹스견,소,0,3,1,8.5,552.5,M,N,갈백색
믹스견,소,0,3,1,8.5,552.5,F,U,흰바탕에 검은 무늬
믹스견,소,0,3,1,8.5,552.5,F,U,갈/검
믹스견,소,0,3,1,8.5,552.5,F,N,"흰색, 갈색"
믹스견,소,0,3,1,8.5,552.5,M,N,흰갈색
믹스견,소,0,4,1,8.5,552.5,F,N,크림색
믹스견,소,0,4,1,8.5,552.5,F,U,흰누렁색
믹스견,소,0,5,1,8.5,552.5,F,N,연갈색
믹스견,소,0,5,1,8.5,552.5,M,N,황색
믹스견,소,0,5,1,8.5,552.5,M,N,흑갈색
믹스견,소,0,0,0.8,8.6,559,M,U,갈/흰
믹스견,소,0,0,0.8,8.6,559,M,N,갈/흰
믹스견,소,0,1,1,8.6,559,M,N,검/갈
믹스견,소,0,5,1,8.6,559,F,U,흑갈색
믹스견,소,0,7,1,8.6,559,F,U,검/갈/흰
믹스견,소,0,0,0.8,8.64,561.6,M,N,흑갈색
믹스견,소,0,0,0.8,8.7,565.5,F,U,최득남
믹스견,소,0,2,1,8.7,565.5,F,N,흰색
믹스견,소,0,2,1,8.7,565.5,F,U,검/갈/흰
믹스견,소,0,5,1,8.7,565.5,M,N,갈백
믹스견,소,0,5,1,8.7,565.5,M,N,갈/흰/검
믹스견,소,0,5,1,8.7,565.5,M,Y,갈색
믹스견,소,0,6,1,8.7,565.5,F,U,"백색, 갈색"
믹스견,소,0,0,0.8,8.8,572,M,N,갈
믹스견,소,0,0,0.8,8.8,572,M,N,흰색+갈색
믹스견,소,0,0,0.8,8.8,572,F,U,갈/흰
믹스견,소,0,1,1,8.8,572,F,U,갈/흰
믹스견,소,0,2,1,8.8,572,F,U,흰
믹스견,소,0,2,1,8.8,572,M,N,흰색
믹스견,소,0,2,1,8.8,572,F,U,갈/흰
믹스견,소,0,3,1,8.8,572,M,N,흰/갈
믹스견,소,0,6,1,8.82,573.3,F,N,하양
믹스견,소,0,4,1,8.86,575.9,F,N,옅은 갈색/하양
믹스견,소,0,0,0.8,8.9,578.5,F,N,"백색, 갈색"
믹스견,소,0,0,0.8,8.9,578.5,M,N,검/갈
믹스견,소,0,2,1,8.9,578.5,F,U,갈/흰
믹스견,소,0,3,1,8.9,578.5,F,U,갈/검/흰
믹스견,소,0,3,1,8.95,581.75,M,N,검정/갈색
믹스견,소,0,0,0.8,9,585,F,N,검정
믹스견,소,0,0,0.8,9,585,F,N,흰색
믹스견,소,0,0,0.8,9,585,F,N,갈/흰
믹스견,소,0,0,0.8,9,585,F,N,갈흑
믹스견,소,0,0,0.8,9,585,F,N,흑
믹스견,소,0,0,0.8,9,585,F,N,흰색
믹스견,소,0,0,0.8,9,585,M,N,"백색, 갈색"
믹스견,소,0,0,0.8,9,585,F,U,흰색
믹스견,소,0,0,0.8,9,585,F,N,갈색
믹스견,소,0,0,0.8,9,585,M,N,갈색
믹스견,소,0,0,0.8,9,585,M,N,연갈/흰
믹스견,소,0,0,0.8,9,585,M,N,백흑
믹스견,소,0,0,0.8,9,585,M,N,누렁색
믹스견,소,0,0,0.8,9,585,F,U,흰/갈
믹스견,소,0,0,0.8,9,585,F,U,연갈색
믹스견,소,0,0,0.8,9,585,M,U,"옅은황색, 흰색"
믹스견,소,0,1,1,9,585,F,N,흰색
믹스견,소,0,1,1,9,585,M,N,검정
믹스견,소,0,1,1,9,585,F,U,흰색
믹스견,소,0,1,1,9,585,F,U,갈/흰
믹스견,소,0,1,1,9,585,M,N,옅은갈색
믹스견,소,0,1,1,9,585,F,U,갈/흰
믹스견,소,0,1,1,9,585,F,U,갈색
믹스견,소,0,1,1,9,585,F,U,크림색
믹스견,소,0,1,1,9,585,M,N,갈색
믹스견,소,0,1,1,9,585,F,U,크림색
믹스견,소,0,1,1,9,585,M,N,갈백색
믹스견,소,0,1,1,9,585,M,N,"검정색, 흰색"
믹스견,소,0,1,1,9,585,F,U,"검은색,흰색"
믹스견,소,0,1,1,9,585,M,N,흰색
믹스견,소,0,1,1,9,585,M,N,백
믹스견,소,0,1,1,9,585,F,U,검정색
믹스견,소,0,1,1,9,585,F,N,흰색
믹스견,소,0,1,1,9,585,M,Y,검정.황색
믹스견,소,0,1,1,9,585,F,U,검정색
믹스견,소,0,1,1,9,585,F,N,황색
믹스견,소,0,1,1,9,585,F,N,황색
믹스견,소,0,2,1,9,585,F,U,흑갈색
믹스견,소,0,2,1,9,585,M,N,"황색, 크림색"
믹스견,소,0,2,1,9,585,M,U,갈흑백
믹스견,소,0,2,1,9,585,F,U,흰색
믹스견,소,0,2,1,9,585,F,U,갈색
믹스견,소,0,2,1,9,585,M,N,흰색
믹스견,소,0,2,1,9,585,F,U,백색
믹스견,소,0,2,1,9,585,F,U,흰색
믹스견,소,0,2,1,9,585,M,N,흰색
믹스견,소,0,2,1,9,585,M,N,연갈색
믹스견,소,0,2,1,9,585,M,N,노/흰
믹스견,소,0,2,1,9,585,M,N,황색
믹스견,소,0,2,1,9,585,F,N,갈색
믹스견,소,0,2,1,9,585,F,U,갈색
믹스견,소,0,2,1,9,585,M,N,갈색
믹스견,소,0,2,1,9,585,F,U,"검정,흰색"
믹스견,소,0,2,1,9,585,F,N,"갈색, 흰색"
믹스견,소,0,2,1,9,585,F,N,"황색, 흰색"
믹스견,소,0,2,1,9,585,F,U,흰/갈
믹스견,소,0,2,1,9,585,M,N,흰
믹스견,소,0,2,1,9,585,M,N,검정색
믹스견,소,0,3,1,9,585,F,U,검/갈/흰
믹스견,소,0,3,1,9,585,F,U,흰색
믹스견,소,0,3,1,9,585,F,N,흰색
믹스견,소,0,3,1,9,585,M,N,흰색
믹스견,소,0,3,1,9,585,M,N,연갈색
믹스견,소,0,3,1,9,585,F,N,황색
믹스견,소,0,3,1,9,585,Q,Y,황색.검정
믹스견,소,0,3,1,9,585,F,N,갈색
믹스견,소,0,4,1,9,585,F,N,검/갈
믹스견,소,0,4,1,9,585,F,N,흰갈
믹스견,소,0,4,1,9,585,F,N,갈색
믹스견,소,0,5,1,9,585,M,U,갈/흰
믹스견,소,0,5,1,9,585,M,N,삼색
믹스견,소,0,5,1,9,585,M,N,흑백
믹스견,소,0,6,1,9,585,F,N,크림색
믹스견,소,0,6,1,9,585,M,N,흰색
믹스견,소,0,6,1,9,585,M,U,갈/흰
믹스견,소,0,6,1,9,585,M,N,흰색
믹스견,소,0,6,1,9,585,M,N,흰/회
믹스견,소,0,10,0.5,9,585,M,N,백
믹스견,소,0,1,1,9.1,591.5,F,U,갈/흰
믹스견,소,0,2,1,9.1,591.5,M,N,검/흰
믹스견,소,0,2,1,9.11,592.15,M,N,하양
믹스견,소,0,0,0.8,9.12,592.8,F,N,하양
믹스견,소,0,0,0.8,9.2,598,F,U,흰
믹스견,소,0,1,1,9.2,598,F,U,갈/연갈
믹스견,소,0,1,1,9.2,598,M,Y,갈
믹스견,소,0,1,1,9.2,598,M,N,"흑색, 백색, 갈색"
믹스견,소,0,2,1,9.2,598,M,N,갈/연갈
믹스견,소,0,4,1,9.2,598,F,N,검정
믹스견,소,0,0,0.8,9.28,603.2,M,N,하양
믹스견,소,0,3,1,9.28,603.2,F,N,옅은 갈색
믹스견,소,0,4,1,9.28,603.2,M,N,옅은 갈색/하양
믹스견,소,0,1,1,9.3,604.5,M,N,흰/갈
믹스견,소,0,1,1,9.3,604.5,F,U,갈/흰
믹스견,소,0,2,1,9.3,604.5,F,U,흰/갈
믹스견,소,0,2,1,9.3,604.5,F,U,갈/검/흰
믹스견,소,0,3,1,9.3,604.5,M,N,황색
믹스견,소,0,3,1,9.3,604.5,F,U,검/갈/흰
믹스견,소,0,4,1,9.3,604.5,F,U,갈/검
믹스견,소,0,2,1,9.34,607.1,F,N,흰색
믹스견,소,0,0,0.8,9.4,611,F,U,갈/검/흰
믹스견,소,0,1,1,9.4,611,M,N,갈
믹스견,소,0,2,1,9.4,611,M,N,갈/흰
믹스견,소,0,0,0.8,9.5,617.5,M,N,검은색
믹스견,소,0,0,0.8,9.5,617.5,M,N,검은색
믹스견,소,0,0,0.8,9.5,617.5,F,U,흰/갈
믹스견,소,0,1,1,9.5,617.5,M,N,갈/검
믹스견,소,0,1,1,9.5,617.5,F,N,흰색
믹스견,소,0,1,1,9.5,617.5,M,N,흰
믹스견,소,0,1,1,9.5,617.5,F,N,황색
믹스견,소,0,1,1,9.5,617.5,F,N,흰색
믹스견,소,0,1,1,9.5,617.5,M,N,검/갈/회
믹스견,소,0,1,1,9.5,617.5,F,N,황색
믹스견,소,0,1,1,9.5,617.5,M,Y,흰색
믹스견,소,0,1,1,9.5,617.5,M,N,흑회색
믹스견,소,0,2,1,9.5,617.5,F,U,흰/갈
믹스견,소,0,2,1,9.5,617.5,M,N,흰색
믹스견,소,0,2,1,9.5,617.5,M,N,"검정색, 크림색"
믹스견,소,0,2,1,9.5,617.5,M,N,흰색
믹스견,소,0,2,1,9.5,617.5,F,N,크림/흰색
믹스견,소,0,3,1,9.5,617.5,F,N,흰색
믹스견,소,0,3,1,9.5,617.5,F,U,갈색
믹스견,소,0,3,1,9.5,617.5,F,N,삼색
믹스견,소,0,3,1,9.5,617.5,M,N,갈/검/흰
믹스견,소,0,3,1,9.5,617.5,M,Y,갈백색
믹스견,소,0,4,1,9.5,617.5,M,N,흑갈색
믹스견,소,0,4,1,9.5,617.5,M,N,황백
믹스견,소,0,4,1,9.5,617.5,M,N,크림색
믹스견,소,0,5,1,9.5,617.5,M,N,"검정색, 크림색"
믹스견,소,0,0,0.8,9.6,624,F,U,흰/갈
믹스견,소,0,0,0.8,9.6,624,F,U,흰갈색
믹스견,소,0,1,1,9.6,624,F,U,갈/흰
믹스견,소,0,3,1,9.6,624,M,N,흰색
믹스견,소,0,4,1,9.68,629.2,F,N,하양
믹스견,소,0,0,0.8,9.7,630.5,M,N,갈/흰
믹스견,소,0,0,0.8,9.7,630.5,M,N,갈/검/흰
믹스견,소,0,2,1,9.7,630.5,M,N,갈/흰
믹스견,소,0,2,1,9.7,630.5,F,U,갈/검/흰
믹스견,소,0,3,1,9.7,630.5,M,N,갈/검/흰
믹스견,소,0,4,1,9.7,630.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,9.72,631.8,F,U,"흑,백"
믹스견,소,0,0,0.8,9.72,631.8,F,N,흑백색
믹스견,소,0,0,0.8,9.8,637,M,N,흰
믹스견,소,0,0,0.8,9.8,637,M,N,갈색
믹스견,소,0,1,1,9.8,637,F,U,검
믹스견,소,0,2,1,9.8,637,M,N,갈/흰
믹스견,소,0,2,1,9.8,637,F,U,갈/흰
믹스견,소,0,2,1,9.8,637,M,U,흰색
믹스견,소,0,1,1,9.9,643.5,F,U,흰색
믹스견,소,0,1,1,9.9,643.5,F,U,흰색
믹스견,소,0,3,1,9.9,643.5,M,Y,갈
믹스견,소,0,5,1,9.9,643.5,M,N,갈색
믹스견,중,1,0,0.8,10,650,M,N,백색
믹스견,중,1,0,0.8,10,650,F,N,백
믹스견,중,1,0,0.8,10,650,M,N,백
믹스견,중,1,0,0.8,10,650,F,U,갈백
믹스견,중,1,0,0.8,10,650,F,N,"검정,갈색"
믹스견,중,1,0,0.8,10,650,M,N,갈
믹스견,중,1,0,0.8,10,650,M,N,갈
믹스견,중,1,0,0.8,10,650,M,N,백갈
믹스견,중,1,0,0.8,10,650,M,N,백갈
믹스견,중,1,0,0.8,10,650,M,N,흑
믹스견,중,1,0,0.8,10,650,F,U,흰
믹스견,중,1,0,0.8,10,650,M,N,삼색
믹스견,중,1,0,0.8,10,650,M,N,갈/검/흰
믹스견,중,1,0,0.8,10,650,M,N,검정
믹스견,중,1,0,0.8,10,650,M,N,"흰색,옅은갈색"
믹스견,중,1,0,0.8,10,650,M,N,갈백
믹스견,중,1,0,0.8,10,650,M,N,옅은갈색
믹스견,중,1,0,0.8,10,650,M,N,백
믹스견,중,1,0,0.8,10,650,M,N,흰색
믹스견,중,1,0,0.8,10,650,M,N,흰색
믹스견,중,1,0,0.8,10,650,F,N,갈색
믹스견,중,1,0,0.8,10,650,F,U,갈/검/흰
믹스견,중,1,0,0.8,10,650,F,N,백
믹스견,중,1,0,0.8,10,650,M,N,옅은갈색
믹스견,중,1,0,0.8,10,650,F,N,옅은갈색
믹스견,중,1,0,0.8,10,650,M,N,옅은갈색
믹스견,중,1,0,0.8,10,650,M,N,검정색
믹스견,중,1,0,0.8,10,650,F,N,백
믹스견,중,1,0,0.8,10,650,F,U,백
믹스견,중,1,0,0.8,10,650,M,N,갈/검/흰
믹스견,중,1,0,0.8,10,650,F,N,검갈색
믹스견,중,1,0,0.8,10,650,F,U,갈/흰
믹스견,중,1,0,0.8,10,650,F,U,흑갈
믹스견,중,1,0,0.8,10,650,F,U,흰/검
믹스견,중,1,0,0.8,10,650,F,U,백
믹스견,중,1,0,0.8,10,650,M,N,갈색
믹스견,중,1,0,0.8,10,650,F,U,흰/노
믹스견,중,1,0,0.8,10,650,M,N,흰/노
믹스견,중,1,0,0.8,10,650,F,U,흰/갈
믹스견,중,1,0,0.8,10,650,M,N,흰
믹스견,중,1,0,0.8,10,650,M,N,갈백흑
믹스견,중,1,0,0.8,10,650,F,N,갈색
믹스견,중,1,1,1,10,650,M,N,"검정,갈색"
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,F,U,베이지
믹스견,중,1,1,1,10,650,F,N,갈/흰
믹스견,중,1,1,1,10,650,F,U,검/흰
믹스견,중,1,1,1,10,650,F,U,흰/갈
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,F,U,호구
믹스견,중,1,1,1,10,650,M,N,"흰색,검정"
믹스견,중,1,1,1,10,650,F,U,호구
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,F,N,백
믹스견,중,1,1,1,10,650,F,N,갈흰색
믹스견,중,1,1,1,10,650,M,N,검/흰
믹스견,중,1,1,1,10,650,F,U,흰/갈
믹스견,중,1,1,1,10,650,M,N,흑갈색
믹스견,중,1,1,1,10,650,F,N,"검정,흰색"
믹스견,중,1,1,1,10,650,M,U,검정
믹스견,중,1,1,1,10,650,M,N,갈색
믹스견,중,1,1,1,10,650,M,N,연갈
믹스견,중,1,1,1,10,650,F,N,블랙
믹스견,중,1,1,1,10,650,F,N,갈색
믹스견,중,1,1,1,10,650,F,N,갈색
믹스견,중,1,1,1,10,650,F,U,갈색
믹스견,중,1,1,1,10,650,F,U,연갈색
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,F,U,흰색
믹스견,중,1,1,1,10,650,F,U,갈/검
믹스견,중,1,1,1,10,650,F,U,흰색
믹스견,중,1,1,1,10,650,M,N,검갈흰색
믹스견,중,1,1,1,10,650,F,N,백
믹스견,중,1,1,1,10,650,F,U,연갈색
믹스견,중,1,1,1,10,650,F,N,갈색
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,M,Y,흰색
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,F,U,"검정, 흰색"
믹스견,중,1,1,1,10,650,F,U,흰검정색
믹스견,중,1,1,1,10,650,F,U,백
믹스견,중,1,1,1,10,650,F,U,갈색
믹스견,중,1,1,1,10,650,F,N,황색
믹스견,중,1,1,1,10,650,F,N,흰색+검정색
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,M,N,황색
믹스견,중,1,1,1,10,650,F,U,갈/검
믹스견,중,1,1,1,10,650,F,U,흰/갈
믹스견,중,1,1,1,10,650,M,N,크림색
믹스견,중,1,1,1,10,650,M,N,흰색
믹스견,중,1,1,1,10,650,M,N,황색/흰색
믹스견,중,1,1,1,10,650,M,N,갈흑백
믹스견,중,1,1,1,10,650,F,N,백
믹스견,중,1,2,1,10,650,M,N,흰색
믹스견,중,1,2,1,10,650,F,U,갈백흑
믹스견,중,1,2,1,10,650,M,N,"흰색,갈색,검정"
믹스견,중,1,2,1,10,650,F,U,갈
믹스견,중,1,2,1,10,650,F,U,흑갈색
믹스견,중,1,2,1,10,650,F,N,흰색
믹스견,중,1,2,1,10,650,M,N,갈색
믹스견,중,1,2,1,10,650,M,U,"흰색,갈색"
믹스견,중,1,2,1,10,650,F,U,"검정,흰색"
믹스견,중,1,2,1,10,650,M,N,흰색
믹스견,중,1,2,1,10,650,F,N,갈색
믹스견,중,1,2,1,10,650,M,N,검회흰색
믹스견,중,1,2,1,10,650,M,N,흰/노
믹스견,중,1,2,1,10,650,M,N,갈/흰
믹스견,중,1,2,1,10,650,F,N,블랙탄
믹스견,중,1,2,1,10,650,M,N,갈흑백
믹스견,중,1,2,1,10,650,M,N,갈색
믹스견,중,1,2,1,10,650,F,N,흰색
믹스견,중,1,2,1,10,650,F,U,검/흰
믹스견,중,1,2,1,10,650,M,N,갈색
믹스견,중,1,2,1,10,650,F,U,흰/갈
믹스견,중,1,2,1,10,650,F,U,갈색
믹스견,중,1,2,1,10,650,F,N,흰색
믹스견,중,1,2,1,10,650,M,U,"흰색,갈색"
믹스견,중,1,2,1,10,650,M,U,흰색
믹스견,중,1,2,1,10,650,F,N,검정
믹스견,중,1,2,1,10,650,F,U,갈/흰
믹스견,중,1,2,1,10,650,M,N,흰색
믹스견,중,1,2,1,10,650,F,N,흰색
믹스견,중,1,2,1,10,650,M,U,흰색
믹스견,중,1,2,1,10,650,F,U,검정
믹스견,중,1,2,1,10,650,M,N,갈백
믹스견,중,1,2,1,10,650,M,N,흰색
믹스견,중,1,2,1,10,650,F,U,베이지색
믹스견,중,1,2,1,10,650,M,N,백
믹스견,중,1,2,1,10,650,F,U,갈색
믹스견,중,1,2,1,10,650,M,N,갈/검/흰
믹스견,중,1,2,1,10,650,F,N,백
믹스견,중,1,2,1,10,650,M,Y,흰색
믹스견,중,1,2,1,10,650,F,U,갈색
믹스견,중,1,2,1,10,650,F,U,흰색
믹스견,중,1,2,1,10,650,M,N,갈/검/흰
믹스견,중,1,2,1,10,650,M,N,갈색
믹스견,중,1,2,1,10,650,F,N,갈색
믹스견,중,1,2,1,10,650,M,N,흑
믹스견,중,1,2,1,10,650,M,N,흰색
믹스견,중,1,2,1,10,650,F,N,갈색
믹스견,중,1,2,1,10,650,M,N,흑갈
믹스견,중,1,2,1,10,650,M,N,백
믹스견,중,1,2,1,10,650,F,U,"흰색,황색"
믹스견,중,1,3,1,10,650,F,U,"흰색, 갈색"
믹스견,중,1,3,1,10,650,F,N,흰검갈
믹스견,중,1,3,1,10,650,M,N,연갈색
믹스견,중,1,3,1,10,650,F,N,갈색
믹스견,중,1,3,1,10,650,M,U,갈색
믹스견,중,1,3,1,10,650,M,U,갈색
믹스견,중,1,3,1,10,650,M,U,검정
믹스견,중,1,3,1,10,650,F,N,흰색
믹스견,중,1,3,1,10,650,F,N,갈색
믹스견,중,1,3,1,10,650,M,N,흰+회색
믹스견,중,1,3,1,10,650,M,N,흰색
믹스견,중,1,3,1,10,650,F,U,백
믹스견,중,1,3,1,10,650,M,N,흰색
믹스견,중,1,3,1,10,650,F,N,흰색
믹스견,중,1,3,1,10,650,F,U,흰/갈
믹스견,중,1,3,1,10,650,F,U,흰색
믹스견,중,1,3,1,10,650,M,N,백
믹스견,중,1,3,1,10,650,M,N,백
믹스견,중,1,3,1,10,650,M,U,검정갈색
믹스견,중,1,3,1,10,650,F,N,재색
믹스견,중,1,3,1,10,650,F,N,황색
믹스견,중,1,3,1,10,650,M,N,검/흰/갈
믹스견,중,1,3,1,10,650,M,N,흰색
믹스견,중,1,4,1,10,650,F,U,"백,갈색"
믹스견,중,1,4,1,10,650,M,N,"백,갈색"
믹스견,중,1,4,1,10,650,F,U,경계심이 심함
믹스견,중,1,4,1,10,650,F,U,흰색
믹스견,중,1,4,1,10,650,F,N,검정색
믹스견,중,1,4,1,10,650,F,U,붉은주황색
믹스견,중,1,5,1,10,650,M,N,흰색
믹스견,중,1,5,1,10,650,F,N,검정에 황색점
믹스견,중,1,5,1,10,650,M,N,"연갈색, 크림색"
믹스견,중,1,5,1,10,650,F,U,갈
믹스견,중,1,5,1,10,650,F,N,흰색
믹스견,중,1,5,1,10,650,M,Y,갈색
믹스견,중,1,5,1,10,650,F,U,백색
믹스견,중,1,5,1,10,650,F,N,갈백색
믹스견,중,1,5,1,10,650,M,Y,백
믹스견,중,1,6,1,10,650,F,N,검정색
믹스견,중,1,6,1,10,650,F,U,갈/흰
믹스견,중,1,7,1,10,650,M,U,연갈
믹스견,중,1,7,1,10,650,M,N,검정색
믹스견,중,1,7,1,10,650,F,U,갈색
믹스견,중,1,7,1,10,650,F,U,갈/흰
믹스견,중,1,8,0.5,10,650,F,U,갈/검
믹스견,중,1,10,0.5,10,650,F,U,갈
믹스견,중,1,3,1,10.02,651.3,F,N,옅은 갈색
믹스견,중,1,0,0.8,10.2,663,F,U,흰/갈
믹스견,중,1,1,1,10.2,663,M,N,"갈색,검정"
믹스견,중,1,2,1,10.2,663,F,U,흰/갈
믹스견,중,1,4,1,10.2,663,F,N,흰색
믹스견,중,1,2,1,10.3,669.5,F,N,흰/갈색
믹스견,중,1,3,1,10.3,669.5,M,N,흰색 갈색 검정
믹스견,중,1,3,1,10.3,669.5,M,N,갈/흰
믹스견,중,1,3,1,10.3,669.5,M,N,흰색
믹스견,중,1,3,1,10.3,669.5,M,N,흰색
믹스견,중,1,1,1,10.4,676,F,N,황색
믹스견,중,1,2,1,10.4,676,M,N,흰색
믹스견,중,1,3,1,10.42,677.3,M,N,흑 백
믹스견,중,1,1,1,10.5,682.5,M,N,갈색
믹스견,중,1,1,1,10.5,682.5,M,N,연갈
믹스견,중,1,1,1,10.5,682.5,F,N,크림색
믹스견,중,1,1,1,10.5,682.5,M,N,흰색
믹스견,중,1,1,1,10.5,682.5,F,N,호반색
믹스견,중,1,1,1,10.5,682.5,M,N,연갈색
믹스견,중,1,2,1,10.5,682.5,M,N,흰색
믹스견,중,1,2,1,10.5,682.5,M,N,흰/갈
믹스견,중,1,2,1,10.5,682.5,F,N,흰색
믹스견,중,1,3,1,10.5,682.5,M,Y,검정
믹스견,중,1,4,1,10.5,682.5,M,N,흰색
믹스견,중,1,4,1,10.5,682.5,F,U,흰색
믹스견,중,1,6,1,10.5,682.5,M,Y,백
믹스견,중,1,5,1,10.57,687.05,M,N,하양
믹스견,중,1,1,1,10.6,689,M,N,갈색
믹스견,중,1,1,1,10.6,689,M,N,크림색
믹스견,중,1,2,1,10.6,689,M,N,갈/흰
믹스견,중,1,3,1,10.6,689,M,N,갈/흰
믹스견,중,1,0,0.8,10.7,695.5,M,N,흰색
믹스견,중,1,3,1,10.7,695.5,F,U,갈
믹스견,중,1,1,1,10.8,702,M,N,백색
믹스견,중,1,1,1,10.8,702,M,N,갈색
믹스견,중,1,2,1,10.8,702,F,N,크림
믹스견,중,1,6,1,10.8,702,M,N,백색
믹스견,중,1,7,1,10.8,702,M,N,검갈색
믹스견,중,1,4,1,10.84,704.6,M,N,옅은 갈색
믹스견,중,1,1,1,10.9,708.5,F,U,흰/갈
믹스견,중,1,1,1,10.9,708.5,F,N,흰색
믹스견,중,1,2,1,10.9,708.5,M,N,크림색
믹스견,중,1,0,0.8,11,715,M,Y,흰색
믹스견,중,1,0,0.8,11,715,M,N,갈백흑
믹스견,중,1,0,0.8,11,715,F,N,백
믹스견,중,1,0,0.8,11,715,F,N,크림
믹스견,중,1,0,0.8,11,715,F,N,흰색
믹스견,중,1,0,0.8,11,715,F,N,흰색
믹스견,중,1,0,0.8,11,715,F,U,흰/갈
믹스견,중,1,0,0.8,11,715,F,U,흰/갈
믹스견,중,1,0,0.8,11,715,F,N,옅은 갈색/하양
믹스견,중,1,0,0.8,11,715,M,N,백
믹스견,중,1,0,0.8,11,715,F,U,흰/갈
믹스견,중,1,0,0.8,11,715,M,N,흰
믹스견,중,1,0,0.8,11,715,M,N,갈/검
믹스견,중,1,1,1,11,715,F,U,검정색
믹스견,중,1,1,1,11,715,F,U,"검정,황색"
믹스견,중,1,1,1,11,715,F,U,갈색 검정색
믹스견,중,1,1,1,11,715,M,Y,흰색
믹스견,중,1,1,1,11,715,M,N,연갈색
믹스견,중,1,1,1,11,715,F,N,백
믹스견,중,1,1,1,11,715,F,N,검정+갈색
믹스견,중,1,1,1,11,715,F,U,흰/갈
믹스견,중,1,1,1,11,715,M,N,검/흰/갈
믹스견,중,1,1,1,11,715,M,N,검
믹스견,중,1,1,1,11,715,F,N,흰색
믹스견,중,1,1,1,11,715,M,N,연갈색
믹스견,중,1,1,1,11,715,F,U,갈/흰
믹스견,중,1,1,1,11,715,M,U,흰색
믹스견,중,1,1,1,11,715,M,N,백
믹스견,중,1,1,1,11,715,F,N,호반색
믹스견,중,1,1,1,11,715,F,U,백
믹스견,중,1,1,1,11,715,M,N,흰색
믹스견,중,1,1,1,11,715,F,U,갈색
믹스견,중,1,1,1,11,715,F,N,흰색
믹스견,중,1,1,1,11,715,F,U,갈/흰
믹스견,중,1,2,1,11,715,F,N,"검정색, 갈색"
믹스견,중,1,2,1,11,715,F,U,갈/검/흰
믹스견,중,1,2,1,11,715,F,U,호피무늬
믹스견,중,1,2,1,11,715,F,U,갈/흰
믹스견,중,1,2,1,11,715,M,N,갈/흰
믹스견,중,1,2,1,11,715,M,N,흰갈색
믹스견,중,1,2,1,11,715,F,U,갈백
믹스견,중,1,2,1,11,715,F,U,흰색
믹스견,중,1,2,1,11,715,M,U,갈/검
믹스견,중,1,2,1,11,715,M,U,갈/흰
믹스견,중,1,2,1,11,715,M,N,흰색
믹스견,중,1,2,1,11,715,M,N,옅은갈색
믹스견,중,1,2,1,11,715,M,U,검정
믹스견,중,1,2,1,11,715,F,N,흰색
믹스견,중,1,3,1,11,715,F,U,흰색
믹스견,중,1,3,1,11,715,F,U,크림색
믹스견,중,1,3,1,11,715,F,U,갈/흰
믹스견,중,1,3,1,11,715,F,U,검
믹스견,중,1,3,1,11,715,M,N,흰색
믹스견,중,1,3,1,11,715,M,N,호반색
믹스견,중,1,3,1,11,715,F,N,흰색
믹스견,중,1,3,1,11,715,F,U,갈/흰
믹스견,중,1,3,1,11,715,F,U,검은색
믹스견,중,1,3,1,11,715,F,U,흰/갈
믹스견,중,1,3,1,11,715,M,N,"검정,흰색"
믹스견,중,1,3,1,11,715,M,N,크림색
믹스견,중,1,4,1,11,715,M,N,흰색
믹스견,중,1,4,1,11,715,F,U,백
믹스견,중,1,4,1,11,715,F,N,"흰,검"
믹스견,중,1,4,1,11,715,F,U,갈/흰
믹스견,중,1,4,1,11,715,M,N,황색
믹스견,중,1,6,1,11,715,F,N,"검정색, 흰색"
믹스견,중,1,7,1,11,715,F,U,흰색
믹스견,중,1,7,1,11,715,F,U,"흰색,황색"
믹스견,중,1,7,1,11,715,M,N,검/흰
믹스견,중,1,7,1,11,715,F,U,흰색.옅은갈색
믹스견,중,1,0,0.8,11.1,721.5,M,N,백색
