품종,나이,산책시간(시간),체중,성별,중성화여부,색상
믹스견,2,1,10,F,N,갈색
믹스견,2,1,10,M,N,흑
믹스견,2,1,10,M,N,흰색
믹스견,2,1,10,F,N,갈색
믹스견,2,1,10,M,N,흑갈
믹스견,2,1,10,M,N,백
믹스견,2,1,10,F,U,"흰색,황색"
믹스견,3,1,10,F,U,"흰색, 갈색"
믹스견,3,1,10,F,N,흰검갈
믹스견,3,1,10,M,N,연갈색
믹스견,3,1,10,F,N,갈색
믹스견,3,1,10,M,U,갈색
믹스견,3,1,10,M,U,갈색
믹스견,3,1,10,M,U,검정
믹스견,3,1,10,F,N,흰색
믹스견,3,1,10,F,N,갈색
믹스견,3,1,10,M,N,흰+회색
믹스견,3,1,10,M,N,흰색
믹스견,3,1,10,F,U,백
믹스견,3,1,10,M,N,흰색
믹스견,3,1,10,F,N,흰색
믹스견,3,1,10,F,U,흰/갈
믹스견,3,1,10,F,U,흰색
믹스견,3,1,10,M,N,백
믹스견,3,1,10,M,N,백
믹스견,3,1,10,M,U,검정갈색
믹스견,3,1,10,F,N,재색
믹스견,3,1,10,F,N,황색
믹스견,3,1,10,M,N,검/흰/갈
믹스견,3,1,10,M,N,흰색
믹스견,4,1,10,F,U,"백,갈색"
믹스견,4,1,10,M,N,"백,갈색"
믹스견,4,1,10,F,U,경계심이 심함
믹스견,4,1,10,F,U,흰색
믹스견,4,1,10,F,N,검정색
믹스견,4,1,10,F,U,붉은주황색
믹스견,5,1,10,M,N,흰색
믹스견,5,1,10,F,N,검정에 황색점
믹스견,5,1,10,M,N,"연갈색, 크림색"
믹스견,5,1,10,F,U,갈
믹스견,5,1,10,F,N,흰색
믹스견,5,1,10,M,Y,갈색
믹스견,5,1,10,F,U,백색
믹스견,5,1,10,F,N,갈백색
믹스견,5,1,10,M,Y,백
믹스견,6,1,10,F,N,검정색
믹스견,6,1,10,F,U,갈/흰
믹스견,7,1,10,M,U,연갈
믹스견,7,1,10,M,N,검정색
믹스견,7,1,10,F,U,갈색
믹스견,7,1,10,F,U,갈/흰
믹스견,8,0.5,10,F,U,갈/검
믹스견,10,0.5,10,F,U,갈
믹스견,3,1,10.02,F,N,옅은 갈색
믹스견,0,0.8,10.2,F,U,흰/갈
믹스견,1,1,10.2,M,N,"갈색,검정"
믹스견,2,1,10.2,F,U,흰/갈
믹스견,4,1,10.2,F,N,흰색
믹스견,2,1,10.3,F,N,흰/갈색
믹스견,3,1,10.3,M,N,흰색 갈색 검정
믹스견,3,1,10.3,M,N,갈/흰
믹스견,3,1,10.3,M,N,흰색
믹스견,3,1,10.3,M,N,흰색
믹스견,1,1,10.4,F,N,황색
믹스견,2,1,10.4,M,N,흰색
믹스견,3,1,10.42,M,N,흑 백
믹스견,1,1,10.5,M,N,갈색
믹스견,1,1,10.5,M,N,연갈
믹스견,1,1,10.5,F,N,크림색
믹스견,1,1,10.5,M,N,흰색
믹스견,1,1,10.5,F,N,호반색
믹스견,1,1,10.5,M,N,연갈색
믹스견,2,1,10.5,M,N,흰색
믹스견,2,1,10.5,M,N,흰/갈
믹스견,2,1,10.5,F,N,흰색
믹스견,3,1,10.5,M,Y,검정
믹스견,4,1,10.5,M,N,흰색
믹스견,4,1,10.5,F,U,흰색
믹스견,6,1,10.5,M,Y,백
믹스견,5,1,10.57,M,N,하양
믹스견,1,1,10.6,M,N,갈색
믹스견,1,1,10.6,M,N,크림색
믹스견,2,1,10.6,M,N,갈/흰
믹스견,3,1,10.6,M,N,갈/흰
믹스견,0,0.8,10.7,M,N,흰색
믹스견,3,1,10.7,F,U,갈
믹스견,1,1,10.8,M,N,백색
믹스견,1,1,10.8,M,N,갈색
믹스견,2,1,10.8,F,N,크림
믹스견,6,1,10.8,M,N,백색
믹스견,7,1,10.8,M,N,검갈색
믹스견,4,1,10.84,M,N,옅은 갈색
믹스견,1,1,10.9,F,U,흰/갈
믹스견,1,1,10.9,F,N,흰색
믹스견,2,1,10.9,M,N,크림색
믹스견,0,0.8,11,M,Y,흰색
믹스견,0,0.8,11,M,N,갈백흑
믹스견,0,0.8,11,F,N,백
믹스견,0,0.8,11,F,N,크림
믹스견,0,0.8,11,F,N,흰색
믹스견,0,0.8,11,F,N,흰색
믹스견,0,0.8,11,F,U,흰/갈
믹스견,0,0.8,11,F,U,흰/갈
믹스견,0,0.8,11,F,N,옅은 갈색/하양
믹스견,0,0.8,11,M,N,백
믹스견,0,0.8,11,F,U,흰/갈
믹스견,0,0.8,11,M,N,흰
믹스견,0,0.8,11,M,N,갈/검
믹스견,1,1,11,F,U,검정색
믹스견,1,1,11,F,U,"검정,황색"
믹스견,1,1,11,F,U,갈색 검정색
믹스견,1,1,11,M,Y,흰색
믹스견,1,1,11,M,N,연갈색
믹스견,1,1,11,F,N,백
믹스견,1,1,11,F,N,검정+갈색
믹스견,1,1,11,F,U,흰/갈
믹스견,1,1,11,M,N,검/흰/갈
믹스견,1,1,11,M,N,검
믹스견,1,1,11,F,N,흰색
믹스견,1,1,11,M,N,연갈색
믹스견,1,1,11,F,U,갈/흰
믹스견,1,1,11,M,U,흰색
믹스견,1,1,11,M,N,백
믹스견,1,1,11,F,N,호반색
믹스견,1,1,11,F,U,백
믹스견,1,1,11,M,N,흰색
믹스견,1,1,11,F,U,갈색
믹스견,1,1,11,F,N,흰색
믹스견,1,1,11,F,U,갈/흰
믹스견,2,1,11,F,N,"검정색, 갈색"
믹스견,2,1,11,F,U,갈/검/흰
믹스견,2,1,11,F,U,호피무늬
믹스견,2,1,11,F,U,갈/흰
믹스견,2,1,11,M,N,갈/흰
믹스견,2,1,11,M,N,흰갈색
믹스견,2,1,11,F,U,갈백
믹스견,2,1,11,F,U,흰색
믹스견,2,1,11,M,U,갈/검
믹스견,2,1,11,M,U,갈/흰
믹스견,2,1,11,M,N,흰색
믹스견,2,1,11,M,N,옅은갈색
믹스견,2,1,11,M,U,검정
믹스견,2,1,11,F,N,흰색
믹스견,3,1,11,F,U,흰색
믹스견,3,1,11,F,U,크림색
믹스견,3,1,11,F,U,갈/흰
믹스견,3,1,11,F,U,검
믹스견,3,1,11,M,N,흰색
믹스견,3,1,11,M,N,호반색
믹스견,3,1,11,F,N,흰색
믹스견,3,1,11,F,U,갈/흰
믹스견,3,1,11,F,U,검은색
믹스견,3,1,11,F,U,흰/갈
믹스견,3,1,11,M,N,"검정,흰색"
믹스견,3,1,11,M,N,크림색
믹스견,4,1,11,M,N,흰색
믹스견,4,1,11,F,U,백
믹스견,4,1,11,F,N,"흰,검"
믹스견,4,1,11,F,U,갈/흰
믹스견,4,1,11,M,N,황색
믹스견,6,1,11,F,N,"검정색, 흰색"
믹스견,7,1,11,F,U,흰색
믹스견,7,1,11,F,U,"흰색,황색"
믹스견,7,1,11,M,N,검/흰
믹스견,7,1,11,F,U,흰색.옅은갈색
믹스견,0,0.8,11.1,M,N,백색
믹스견,4,1,11.1,M,N,하양
믹스견,4,1,11.2,M,N,검정
믹스견,2,1,11.25,M,Y,검정색
믹스견,4,1,11.25,F,N,하양
믹스견,1,1,11.3,M,N,갈
믹스견,2,1,11.3,F,N,흰색
믹스견,2,1,11.3,M,N,흰
믹스견,6,1,11.3,F,N,하양
믹스견,2,1,11.4,M,N,흰색
믹스견,3,1,11.4,M,N,옅은 갈색
믹스견,1,1,11.5,F,N,흰색
믹스견,1,1,11.5,M,N,흰색
믹스견,1,1,11.5,M,N,갈/흰
믹스견,3,1,11.5,F,U,연갈색
믹스견,3,1,11.5,F,N,갈색
믹스견,7,1,11.5,F,U,흰색
믹스견,3,1,11.6,M,Y,갈색/하양
믹스견,5,1,11.6,M,N,옅은 갈색/하양
믹스견,8,0.5,11.6,F,U,갈/흰
믹스견,3,1,11.68,F,U,백색
믹스견,2,1,11.7,F,U,흰
믹스견,2,1,11.7,M,N,갈/연갈
믹스견,2,1,11.7,F,N,흰색
믹스견,2,1,11.75,F,N,검정색 갈색
믹스견,1,1,11.8,M,N,갈/흰
믹스견,1,1,11.8,F,N,검정 흰색
믹스견,2,1,11.8,F,U,갈/흰
믹스견,2,1,11.8,M,N,갈/흰
믹스견,2,1,11.8,F,N,흰색
믹스견,4,1,11.85,F,N,옅은 갈색/하양
믹스견,3,1,11.9,M,N,하양
믹스견,3,1,11.9,F,N,흰색
믹스견,12,0.5,11.9,M,N,아이보리
믹스견,1,1,11.95,F,N,옅은 갈색/하양
믹스견,3,1,11.98,F,N,하양
믹스견,0,0.8,12,M,N,백
믹스견,0,0.8,12,M,N,갈
믹스견,0,0.8,12,M,N,갈
믹스견,0,0.8,12,F,N,블랙탄
믹스견,0,0.8,12,M,N,갈/검
믹스견,0,0.8,12,M,N,갈백
믹스견,0,0.8,12,F,U,흰/갈
믹스견,0,0.8,12,M,N,옅은 갈색
믹스견,0,0.8,12,M,N,흰색
믹스견,0,0.8,12,M,N,갈백
믹스견,0,0.8,12,M,N,백
믹스견,0,0.8,12,M,U,갈색
믹스견,0,0.8,12,M,N,갈백
믹스견,0,0.8,12,F,U,흰/연갈
믹스견,0,0.8,12,F,U,흰
믹스견,0,0.8,12,M,N,흰색
믹스견,0,0.8,12,M,N,흑갈
믹스견,0,0.8,12,F,U,갈/흰
믹스견,0,0.8,12,M,N,흰
믹스견,0,0.8,12,F,U,흰/노
믹스견,0,0.8,12,M,N,노/흰
믹스견,0,0.8,12,M,N,갈/검
믹스견,1,1,12,M,N,검/회/흰
믹스견,1,1,12,F,N,흑회색
믹스견,1,1,12,M,N,갈/흰
믹스견,1,1,12,M,N,흰
믹스견,1,1,12,F,N,흰색
믹스견,1,1,12,F,U,검/흰
믹스견,1,1,12,M,N,갈/검/흰
믹스견,1,1,12,M,N,검/흰
믹스견,1,1,12,F,N,흑백
믹스견,1,1,12,F,N,갈
믹스견,1,1,12,F,U,갈/검
믹스견,1,1,12,F,U,갈/검
믹스견,1,1,12,M,N,흰색
믹스견,1,1,12,F,U,갈/흰
믹스견,1,1,12,M,N,갈색
믹스견,1,1,12,F,N,흰색
믹스견,1,1,12,M,N,흰색
믹스견,1,1,12,F,U,흰색
믹스견,1,1,12,F,N,흰색
믹스견,1,1,12,F,U,흰
믹스견,1,1,12,F,U,흰
믹스견,1,1,12,M,N,흰색
믹스견,1,1,12,M,N,흰/갈
믹스견,1,1,12,F,U,갈/검/흰
믹스견,1,1,12,M,N,옅은황색
믹스견,1,1,12,M,N,갈흑백
믹스견,1,1,12,M,N,"흰,갈"
믹스견,1,1,12,M,N,검/갈/흰
믹스견,1,1,12,M,N,흰색
믹스견,1,1,12,F,U,흰
믹스견,1,1,12,F,U,흰/갈
믹스견,1,1,12,M,N,검정색
믹스견,1,1,12,M,N,흰색
믹스견,1,1,12,F,N,검정+황색
믹스견,1,1,12,F,N,"흰,검"
믹스견,1,1,12,F,N,황갈색
믹스견,1,1,12,F,U,갈백흑
믹스견,1,1,12,M,N,갈/검
믹스견,1,1,12,M,U,갈색
믹스견,1,1,12,M,N,백
믹스견,2,1,12,F,N,백
믹스견,2,1,12,F,N,갈색
믹스견,2,1,12,F,U,갈색
믹스견,2,1,12,F,U,검/흰
믹스견,2,1,12,M,U,흰/갈
믹스견,2,1,12,M,N,갈/검
믹스견,2,1,12,F,U,갈
믹스견,2,1,12,M,N,검/흰
믹스견,2,1,12,M,U,"흰색,갈색"
믹스견,2,1,12,F,U,갈/검
믹스견,2,1,12,F,U,검정
믹스견,2,1,12,F,U,흰색
믹스견,2,1,12,F,N,갈색
믹스견,2,1,12,F,N,흰색
믹스견,2,1,12,F,U,갈/흰
믹스견,2,1,12,M,N,"검정,황색"
믹스견,2,1,12,F,N,검백색
믹스견,2,1,12,M,Y,백
믹스견,2,1,12,F,N,베이지
믹스견,2,1,12,F,U,검/갈
믹스견,2,1,12,M,N,흰색
믹스견,2,1,12,F,N,흰/갈
믹스견,2,1,12,F,U,갈흑백
믹스견,2,1,12,M,N,백
믹스견,2,1,12,M,N,검+흰얼룩
믹스견,2,1,12,F,N,흰색
믹스견,2,1,12,F,U,검/흰
믹스견,2,1,12,M,N,갈색
믹스견,2,1,12,F,U,흰/갈
믹스견,2,1,12,M,N,갈/검/흰
믹스견,2,1,12,F,U,갈/검/흰
믹스견,2,1,12,F,U,흰
믹스견,2,1,12,M,N,연한 갈색
믹스견,2,1,12,M,N,갈백
믹스견,2,1,12,F,U,"갈색,검정"
믹스견,2,1,12,M,N,검정/가슴에 흰색
믹스견,3,1,12,M,N,흰색
믹스견,3,1,12,F,U,갈/흰
믹스견,3,1,12,F,U,호피무늬
믹스견,3,1,12,M,N,검/갈색
믹스견,3,1,12,F,U,흰색
믹스견,3,1,12,F,U,갈색
믹스견,3,1,12,F,N,베이지
믹스견,3,1,12,F,N,크림색
믹스견,3,1,12,M,N,흰/연갈
믹스견,3,1,12,M,Y,"검정색, 흰색"
믹스견,3,1,12,F,U,흰색
믹스견,3,1,12,F,U,흰
믹스견,3,1,12,F,U,갈/흰
믹스견,3,1,12,F,U,갈
믹스견,3,1,12,F,N,갈색
믹스견,3,1,12,F,U,흰색
믹스견,3,1,12,M,N,갈/검
믹스견,3,1,12,F,U,연한갈색
믹스견,3,1,12,M,N,베이지색
믹스견,3,1,12,F,N,검정
믹스견,3,1,12,F,U,검정
믹스견,3,1,12,F,U,베이지
믹스견,3,1,12,F,U,갈/검
믹스견,3,1,12,M,N,갈/검
믹스견,3,1,12,M,N,호피무늬
믹스견,3,1,12,F,U,갈/흰
믹스견,4,1,12,M,U,흰색
믹스견,4,1,12,F,N,흰색
믹스견,4,1,12,F,U,백색
믹스견,4,1,12,F,U,검/흰
믹스견,4,1,12,F,N,"흑색, 백색"
믹스견,4,1,12,F,N,"검정,흰색"
믹스견,4,1,12,M,N,황색
믹스견,4,1,12,M,N,갈/흰
믹스견,5,1,12,F,U,갈색
믹스견,5,1,12,M,N,연갈색
믹스견,5,1,12,M,N,"연갈색, 흰색"
믹스견,5,1,12,F,U,백갈색
믹스견,5,1,12,F,N,갈색
믹스견,5,1,12,M,N,흰색
믹스견,6,1,12,M,N,갈색
믹스견,7,1,12,M,N,흰색
믹스견,10,0.5,12,F,N,갈색
믹스견,10,0.5,12,M,N,갈
믹스견,5,1,12.1,M,Y,백갈색
믹스견,1,1,12.2,F,N,흰색
믹스견,0,0.8,12.3,M,N,갈/검/흰
믹스견,2,1,12.3,M,N,흰색
믹스견,5,1,12.3,F,N,흰색
믹스견,2,1,12.4,F,U,갈/검/흰
믹스견,4,1,12.45,F,N,옅은 갈색/검정/회색
믹스견,3,1,12.46,M,N,옅은 갈색
믹스견,0,0.8,12.5,M,N,검/흰
믹스견,1,1,12.5,M,N,흰
믹스견,1,1,12.5,F,U,연갈색
믹스견,1,1,12.5,M,N,갈/흰
믹스견,1,1,12.5,M,N,검/갈/흰
믹스견,1,1,12.5,M,N,흰/갈
믹스견,2,1,12.5,M,Y,검/흰
믹스견,2,1,12.5,M,N,"검정색, 흰색"
믹스견,2,1,12.5,F,U,갈/흰
믹스견,2,1,12.5,F,N,흰색
믹스견,3,1,12.5,F,U,크림색
믹스견,3,1,12.5,F,N,흰색
믹스견,6,1,12.5,F,U,"백색, 갈색"
믹스견,2,1,12.6,F,U,갈/흰
믹스견,2,1,12.6,F,U,갈/검/흰
믹스견,3,1,12.61,M,N,하양
믹스견,0,0.8,12.7,M,N,검/흰
믹스견,1,1,12.7,F,U,검
믹스견,5,1,12.7,F,U,흰/갈
믹스견,1,1,12.8,M,N,흰
믹스견,6,1,12.8,F,U,갈색
믹스견,2,1,12.9,M,N,갈색
믹스견,6,1,12.9,F,N,하양
믹스견,0,0.8,13,F,U,갈백
믹스견,0,0.8,13,F,N,흰색
믹스견,0,0.8,13,F,N,흰색
믹스견,0,0.8,13,M,U,갈백
믹스견,0,0.8,13,M,N,백
믹스견,0,0.8,13,M,N,백
믹스견,0,0.8,13,F,U,갈백
믹스견,0,0.8,13,M,N,검/흰
믹스견,0,0.8,13,F,U,백
믹스견,0,0.8,13,F,U,갈색
믹스견,0,0.8,13,M,N,갈백
믹스견,0,0.8,13,M,U,흰
믹스견,0,0.8,13,M,N,누렁색
믹스견,0,0.8,13,M,N,흰/갈
믹스견,0,0.8,13,M,N,노/흰
믹스견,0,0.8,13,M,N,흑갈백
믹스견,0,0.8,13,M,N,갈/흰
믹스견,1,1,13,F,U,"갈,검"
믹스견,1,1,13,M,N,검은색
믹스견,1,1,13,M,N,연노랑
믹스견,1,1,13,M,N,흰색
믹스견,1,1,13,F,U,갈/검
믹스견,1,1,13,F,U,옅은 갈색
믹스견,1,1,13,M,N,갈색
믹스견,1,1,13,F,U,흰색
믹스견,1,1,13,M,N,백
믹스견,1,1,13,M,N,백
믹스견,1,1,13,M,N,백
믹스견,1,1,13,M,N,백
믹스견,1,1,13,M,N,흑백
믹스견,1,1,13,M,N,흰/갈
믹스견,1,1,13,F,U,갈색
믹스견,1,1,13,F,U,흰/갈
믹스견,1,1,13,F,U,검
믹스견,1,1,13,M,N,갈색
믹스견,1,1,13,F,Y,흰색
믹스견,1,1,13,F,N,갈색
믹스견,1,1,13,M,N,연갈색
믹스견,1,1,13,F,U,흰색
믹스견,1,1,13,F,N,갈색
믹스견,1,1,13,M,N,흰색
믹스견,1,1,13,M,N,갈/검/흰
믹스견,1,1,13,M,Y,백
믹스견,1,1,13,M,N,흰
믹스견,1,1,13,M,N,갈색
믹스견,1,1,13,F,N,갈색
믹스견,1,1,13,M,N,흑갈
믹스견,1,1,13,M,N,검/흰
믹스견,1,1,13,M,N,갈색
믹스견,1,1,13,M,N,흑백
믹스견,1,1,13,F,U,황색
믹스견,1,1,13,M,N,황색
믹스견,1,1,13,M,N,흰색
믹스견,1,1,13,F,U,옅은갈색
믹스견,1,1,13,F,U,흰/갈
믹스견,2,1,13,F,N,흰색
믹스견,2,1,13,F,N,갈백
믹스견,2,1,13,F,N,흰색
믹스견,2,1,13,M,U,흰색
믹스견,2,1,13,M,N,흰색
믹스견,2,1,13,M,N,흰색
믹스견,2,1,13,M,N,백
믹스견,2,1,13,F,U,"검정,흰색"
믹스견,2,1,13,M,N,흰색
믹스견,2,1,13,M,N,검/갈
믹스견,2,1,13,M,N,갈색
믹스견,2,1,13,F,U,검정색
믹스견,2,1,13,M,N,"흰색, 연갈색"
믹스견,2,1,13,M,N,갈/흰
믹스견,2,1,13,F,N,검정
믹스견,2,1,13,M,N,흑
믹스견,2,1,13,F,U,옅은갈색
믹스견,2,1,13,F,U,갈/흰
믹스견,2,1,13,M,N,갈색
믹스견,2,1,13,F,N,흔색
믹스견,2,1,13,F,N,흰색
믹스견,2,1,13,F,U,흰/갈
믹스견,2,1,13,M,N,흰/갈
믹스견,2,1,13,M,U,갈검
믹스견,2,1,13,M,N,흰/갈
믹스견,2,1,13,F,U,흰/갈
믹스견,2,1,13,M,N,갈/검
믹스견,2,1,13,M,U,검정
믹스견,2,1,13,F,U,흰
믹스견,2,1,13,M,U,"흰,검"
믹스견,2,1,13,F,U,황갈
믹스견,2,1,13,F,U,크림색
믹스견,3,1,13,F,U,검/흰
믹스견,3,1,13,F,U,흰색
믹스견,3,1,13,M,Y,갈/흰
믹스견,3,1,13,M,N,흰색
믹스견,3,1,13,F,N,"갈색,검정"
믹스견,3,1,13,F,N,흰색
믹스견,3,1,13,M,N,갈/흰
믹스견,3,1,13,F,U,갈/연갈
믹스견,3,1,13,M,Y,흰색
믹스견,3,1,13,M,N,갈
믹스견,3,1,13,F,U,흰
믹스견,3,1,13,M,N,흰
믹스견,3,1,13,F,N,흰색
믹스견,3,1,13,F,U,연갈색
믹스견,3,1,13,F,N,갈색
믹스견,3,1,13,F,U,연갈/흰
믹스견,3,1,13,F,N,하양
믹스견,3,1,13,M,N,백
믹스견,3,1,13,F,N,흰색
믹스견,3,1,13,F,N,흰색
믹스견,3,1,13,F,N,갈색
믹스견,3,1,13,F,U,흰색
믹스견,3,1,13,M,N,"백색, 흑색"
믹스견,3,1,13,F,N,백
믹스견,3,1,13,F,U,"흰색,황색"
믹스견,3,1,13,F,U,흰색
믹스견,3,1,13,F,U,흰색
믹스견,3,1,13,F,N,황색
믹스견,4,1,13,F,U,백갈
믹스견,4,1,13,M,U,흰색
믹스견,4,1,13,F,U,"검정,흰색,갈색"
믹스견,4,1,13,M,N,흰/갈
믹스견,5,1,13,F,U,백
믹스견,6,1,13,F,U,흰/갈
믹스견,7,1,13,M,N,갈색
믹스견,10,0.5,13,F,U,검/갈
믹스견,3,1,13.12,F,U,연갈색
믹스견,1,1,13.2,M,N,갈/검
믹스견,3,1,13.2,F,N,갈색
믹스견,4,1,13.2,M,N,하양
믹스견,1,1,13.4,F,U,검/흰
믹스견,3,1,13.4,M,N,흰/갈
믹스견,3,1,13.45,M,N,옅은 갈색
믹스견,0,0.8,13.5,F,U,갈/검/흰
믹스견,1,1,13.5,F,U,흰/갈
믹스견,2,1,13.5,F,U,흑백색
믹스견,2,1,13.5,F,N,"황색, 흰색"
믹스견,3,1,13.5,F,U,연갈색
믹스견,3,1,13.5,F,N,옅은 갈색/하양
믹스견,4,1,13.5,M,N,흰색
믹스견,4,1,13.5,M,Y,갈/검/흰
믹스견,7,1,13.5,F,U,갈색
믹스견,9,0.5,13.5,F,N,흰
믹스견,3,1,13.55,F,N,하양
믹스견,10,0.5,13.6,F,U,검/갈
믹스견,5,1,13.65,F,N,크림
믹스견,3,1,13.8,F,N,하양
믹스견,3,1,13.82,F,N,하양
믹스견,2,1,13.9,F,N,아이보리
믹스견,0,0.8,14,M,N,갈색
믹스견,0,0.8,14,M,N,검/흰
믹스견,0,0.8,14,M,N,갈
믹스견,0,0.8,14,F,U,백
믹스견,1,1,14,F,U,흰색
믹스견,1,1,14,M,N,갈색
믹스견,1,1,14,M,N,갈색
믹스견,1,1,14,F,U,갈/흰
믹스견,1,1,14,F,N,흰색
믹스견,1,1,14,M,N,"흰,갈"
믹스견,1,1,14,F,N,호랑이무늬
믹스견,1,1,14,M,N,갈색
믹스견,1,1,14,M,N,"검정,황색,흰색"
믹스견,1,1,14,M,N,흰
믹스견,1,1,14,F,U,갈/노/흰
믹스견,1,1,14,M,N,흑갈색
믹스견,1,1,14,F,U,흰색
믹스견,1,1,14,F,U,갈/흰
믹스견,1,1,14,F,U,갈/검/흰
믹스견,1,1,14,F,U,갈/흰
믹스견,1,1,14,F,U,흰색
믹스견,1,1,14,F,N,흰색
믹스견,1,1,14,M,N,백
믹스견,1,1,14,M,N,흰색
믹스견,1,1,14,M,N,흰색
믹스견,1,1,14,M,N,흰색
믹스견,2,1,14,F,U,흰/갈
믹스견,2,1,14,F,U,갈/흰
믹스견,2,1,14,F,U,갈/흰
믹스견,2,1,14,M,N,갈/검
믹스견,2,1,14,F,N,갈색
믹스견,2,1,14,F,U,흰/갈
믹스견,2,1,14,F,U,흰색
믹스견,2,1,14,M,N,갈/흰
믹스견,2,1,14,M,N,흰
믹스견,2,1,14,F,U,갈/검/흰
믹스견,2,1,14,F,U,흰색
믹스견,2,1,14,F,U,흰
믹스견,2,1,14,M,N,검/흰/갈
믹스견,2,1,14,M,N,흰/갈
믹스견,2,1,14,M,N,갈/흰
믹스견,2,1,14,F,U,갈/흰
믹스견,2,1,14,F,N,흰색
믹스견,2,1,14,F,U,흰색
믹스견,2,1,14,M,N,옅은 갈색/하양
믹스견,2,1,14,M,N,갈/흰
믹스견,2,1,14,F,N,백
믹스견,2,1,14,M,N,흰색
믹스견,2,1,14,M,N,크림
믹스견,2,1,14,M,N,갈/흰
믹스견,2,1,14,F,U,흰/갈
믹스견,2,1,14,F,N,흰색
믹스견,2,1,14,F,U,흰/갈
믹스견,2,1,14,M,U,흰색
믹스견,2,1,14,F,U,흰/갈
믹스견,3,1,14,F,U,황갈색
믹스견,3,1,14,F,U,"갈색,검정"
믹스견,3,1,14,F,U,갈
믹스견,3,1,14,F,N,검/갈
믹스견,3,1,14,F,N,흰색
믹스견,3,1,14,M,N,"흰색, 옅은황색"
믹스견,3,1,14,M,N,흰색
믹스견,3,1,14,M,N,갈/검
믹스견,3,1,14,M,N,갈/흰
믹스견,3,1,14,F,N,삼색
믹스견,3,1,14,F,U,옅은 베이지
믹스견,3,1,14,F,U,갈/흰
믹스견,3,1,14,M,N,흑갈백
믹스견,3,1,14,F,U,검정
믹스견,3,1,14,F,U,갈색
믹스견,4,1,14,M,N,갈흑
믹스견,4,1,14,F,N,백
믹스견,4,1,14,F,U,검정색
믹스견,4,1,14,M,N,흰색
믹스견,4,1,14,F,N,흰색
믹스견,4,1,14,F,U,검
믹스견,4,1,14,F,U,갈/흰
믹스견,5,1,14,F,U,흰색
믹스견,5,1,14,F,U,갈색
믹스견,5,1,14,F,U,흰/갈
믹스견,5,1,14,M,N,백색
믹스견,5,1,14,F,N,하양
믹스견,5,1,14,M,N,갈/흰
믹스견,6,1,14,M,N,블랙탄
믹스견,10,0.5,14,F,U,갈색
믹스견,2,1,14.2,F,U,검
믹스견,3,1,14.21,F,N,옅은 갈색/하양
믹스견,2,1,14.3,F,N,흰색
믹스견,1,1,14.4,F,U,흰색
믹스견,3,1,14.4,M,N,갈/흰
믹스견,2,1,14.5,F,U,갈/흰/검
믹스견,4,1,14.5,F,N,하양
믹스견,4,1,14.5,F,U,흰/갈
믹스견,5,1,14.5,F,N,흰색
믹스견,0,0.8,14.6,F,U,검 갈색
믹스견,2,1,14.6,M,N,갈색
믹스견,5,1,14.7,F,N,황갈색
믹스견,2,1,14.75,M,N,호구
믹스견,1,1,14.8,M,N,흰색
믹스견,2,1,14.8,F,U,흰
믹스견,1,1,14.9,F,N,갈색
믹스견,0,0.8,15,F,U,흑갈백
믹스견,0,0.8,15,F,U,갈
믹스견,0,0.8,15,F,N,호피무늬
믹스견,0,0.8,15,M,N,갈흑백
믹스견,0,0.8,15,M,N,갈
믹스견,0,0.8,15,M,N,갈색
믹스견,0,0.8,15,F,N,백
믹스견,0,0.8,15,F,N,백
믹스견,0,0.8,15,M,U,흑갈백
믹스견,0,0.8,15,M,N,흰/노
믹스견,0,0.8,15,M,N,백
믹스견,0,0.8,15,F,U,갈/흰
믹스견,0,0.8,15,M,N,흑갈백
믹스견,1,1,15,M,N,갈색
믹스견,1,1,15,M,N,흰색
믹스견,1,1,15,F,U,흰색
믹스견,1,1,15,F,N,갈색
믹스견,1,1,15,F,U,호랑이무늬
믹스견,1,1,15,F,U,노/흰
믹스견,1,1,15,M,N,갈/검/흰
믹스견,1,1,15,F,U,갈/흰
믹스견,1,1,15,M,N,갈
믹스견,1,1,15,M,N,갈색
믹스견,1,1,15,M,N,흰색
믹스견,1,1,15,F,U,갈/흰
믹스견,1,1,15,F,U,회백흑
믹스견,1,1,15,M,N,갈색
믹스견,1,1,15,F,U,흰색
믹스견,1,1,15,M,N,흰색
믹스견,1,1,15,F,N,흰색
믹스견,1,1,15,F,N,흰색
믹스견,1,1,15,M,N,갈색
믹스견,1,1,15,M,N,흑갈색
믹스견,1,1,15,M,N,호피무늬
믹스견,1,1,15,F,U,흰/갈
믹스견,1,1,15,M,N,흑갈색
믹스견,1,1,15,F,U,검/갈/흰
믹스견,1,1,15,M,N,검정색
믹스견,1,1,15,M,N,갈색
믹스견,1,1,15,M,N,흑갈색
믹스견,1,1,15,M,N,강색
믹스견,1,1,15,M,N,갈색
믹스견,1,1,15,M,N,흰/갈
믹스견,1,1,15,M,N,갈/흰
믹스견,1,1,15,F,U,갈/흰
믹스견,1,1,15,M,N,흰색
믹스견,1,1,15,M,N,흰색
믹스견,1,1,15,M,N,흰색
믹스견,1,1,15,F,N,흰색
믹스견,1,1,15,M,N,갈백
믹스견,1,1,15,F,N,호피색
믹스견,1,1,15,F,N,갈색
믹스견,1,1,15,F,U,흰색
믹스견,1,1,15,F,N,"흰,갈"
믹스견,1,1,15,F,N,흰색
